,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,KO,KO,KO,KO,KO,KO,KO,GE,GE,GE,GE,GE,GE,GE,JPM,JPM,JPM,JPM,JPM,JPM,JPM,MMM,MMM,MMM,MMM,MMM,MMM,MMM
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-02 00:00:00-05:00,23.3645295194081,23.710670697473407,22.710707294173634,22.85493278503418,58569600,0.0,0.0,0.2567364090472339,0.2656698710660778,0.2539144672550868,0.2604978680610657,683054400,0.0,0.0,15.626613900934906,15.626613900934906,15.072914983185244,15.28824234008789,9608200,0.0,0.0,87.0918213853689,87.36012337486711,84.62341191840918,85.26734161376953,2611427,0.0,0.0,25.531814917317195,25.768769116085803,25.196130405000694,25.37384605407715,4952850,0.0,0.0,15.144858175696893,15.426980921033852,15.144858175696893,15.260272026062012,1993732,0.0,0.0
1999-03-03 00:00:00-05:00,22.922257413043514,23.181863516295266,22.62419114634706,23.018407821655273,76798400,0.0,0.0,0.2614382461839108,0.264259334242792,0.25203373202842627,0.25720658898353577,293350400,0.0,0.0,15.288242531596527,15.288242531596527,14.9652514921966,15.16519832611084,6140200,0.0,0.0,84.99903653453131,85.96493514293171,83.76482774544475,84.78439331054688,3168993,0.0,0.0,25.35409144976198,25.571298795713627,25.077645572385656,25.4923152923584,5177850,0.0,0.0,15.33722429592103,15.388519372979093,15.08074891063072,15.350048065185547,2891450,0.0,0.0
1999-03-04 00:00:00-05:00,23.249162890053736,23.61453434986434,22.787641046082445,23.42223358154297,61696400,0.0,0.0,0.2595575859855725,0.2595575859855725,0.24357054472193693,0.2515636384487152,367270400,0.0,0.0,15.165194915801791,15.580469015930237,15.165194915801791,15.48818588256836,8276200,0.0,0.0,85.24755131271466,86.70154905159511,85.08599417948044,86.59384155273438,2818002,0.559118,0.0,25.49232679555772,26.341411590576172,25.45283321824245,26.341411590576172,5842800,0.0,0.0,15.350040302959988,15.747576949133192,15.298745251840865,15.426982879638672,3646843,0.0,0.0
1999-03-05 00:00:00-05:00,23.806827272797555,23.902977625272502,23.556836356362684,23.83567237854004,47302800,0.0,0.0,0.2581469771331992,0.2581469771331992,0.24357048397931455,0.24968285858631134,468036800,0.0,0.0,15.518944722582985,15.826555123427047,15.518944722582985,15.734272003173828,8542800,0.0,0.0,87.88623600988466,89.50178988239374,87.77852857766668,89.3402328491211,3527120,0.0,0.0,27.13125552156834,27.48668681661072,26.973286659710745,27.447195053100586,7327050,0.0,0.0,15.580874243199728,15.862996200693285,15.426989028506998,15.824525833129883,3728171,0.0,0.0
1999-03-08 00:00:00-05:00,23.92220752044294,24.496705872270297,23.845287239026725,24.460649490356445,46726000,0.0,0.0,0.2501530437462604,0.260968078060792,0.24968287071981798,0.2586171627044678,550670400,0.0,0.0,15.734272342175245,15.749652862548828,15.518945056945086,15.749652862548828,6003800,0.0,0.0,89.55571926956937,90.7943104641266,89.28645458893327,90.30963897705078,4349290,0.0,0.0,27.42744693191977,27.54592402449826,26.953538561605825,27.111507415771484,5024100,0.0,0.0,15.773223876953125,15.90146149989126,15.657810016308803,15.773223876953125,2336266,0.0,0.0
1999-03-09 00:00:00-05:00,24.595261602891647,25.345234396099446,24.576031531270935,24.893327713012695,90129600,0.0,0.0,0.2581468817401791,0.25861705457003015,0.2520336555823368,0.2567363381385803,319692800,0.0,0.0,15.749655102926587,15.78041614804949,15.457425174259004,15.50356674194336,6796200,0.0,0.0,89.8787510141586,92.35593958419425,89.71719398544411,91.33275604248047,4021398,0.0,0.0,26.953535506974408,27.940843897298286,26.93378872451023,27.782875061035156,5914950,0.0,0.0,15.593693664841995,16.19640965162406,15.593693664841995,15.965581893920898,3609767,0.0,0.0
1999-03-10 00:00:00-05:00,24.970240968959818,24.99908606826936,24.489489313800792,24.82601547241211,53114800,0.0,0.0,0.2572066138756601,0.2572066138756601,0.24404066444218575,0.24498103559017181,546280000,0.0,0.0,15.503567978117623,15.595851120844513,15.303621168876026,15.472806930541992,6008800,0.0,0.0,91.49434204511105,91.70975699106275,90.3634588444795,91.11737823486328,4831049,0.0,0.0,27.624911328504773,28.19755004759391,27.269480025383842,28.098819732666016,5012850,0.0,0.0,15.991225068423585,16.696532849916448,15.952754722057382,16.517000198364258,5533414,0.0,0.0
1999-03-11 00:00:00-05:00,24.768313772310087,25.31637040469428,24.50870799907547,24.83561897277832,62948400,0.0,0.0,0.24262919676385256,0.2548547966492274,0.24074848012022818,0.24215902388095856,473659200,0.0,0.0,15.728159543484619,16.43746869936726,15.728159543484619,16.375789642333984,17270800,0.08,0.0,91.81746229670917,92.84064632203834,91.22509173150677,92.24827575683594,3382579,0.0,0.0,27.940849527453025,28.276535857901898,27.56567323975199,27.861865997314453,5726550,0.0,0.0,16.41441023267736,16.568295363712807,16.23487757980267,16.4400577545166,3180882,0.0,0.0
1999-03-12 00:00:00-05:00,25.018319780734476,25.037549849743495,24.124121571815067,24.643333435058594,73395200,0.0,0.0,0.2430994571658545,0.2520337487163363,0.2430994571658545,0.24968285858631134,271398400,0.0,0.0,16.545408024002473,17.25471722167639,16.545408024002473,17.131359100341797,16184600,0.0,0.0,92.73293141292751,93.64840780357899,92.24826017954354,92.51752471923828,3907156,0.0,0.0,27.921093174143767,28.118553726864512,27.407691398310497,27.802616119384766,5071350,0.0,0.0,16.42724374297503,16.645248756524342,16.414420909823768,16.491363525390625,3634644,0.0,0.0
1999-03-15 00:00:00-05:00,24.701019402815152,25.537527261143264,24.28757299007827,25.51829719543457,60609600,0.0,0.0,0.2506232003327286,0.2633189761443451,0.25015302733712785,0.25626540184020996,352161600,0.0,0.0,17.13135480837349,17.13135480837349,16.838379343603826,16.946317672729492,8657200,0.0,0.0,93.05609176042226,94.99476136752885,93.05609176042226,94.8870620727539,3850567,0.0,0.0,27.170732017530455,27.605148403306575,27.170732017530455,27.565656661987305,4845150,0.0,0.0,16.54265343545335,16.60677132562241,16.222058367950513,16.350296020507812,2823517,0.0,0.0
1999-03-16 00:00:00-05:00,25.460606319406335,26.152888666459678,25.268305667447073,26.008663177490234,68554000,0.0,0.0,0.2633190551929299,0.2675506887598397,0.2628488820561828,0.26708051562309265,399828800,0.0,0.0,16.946317672729492,17.146774569677156,16.807539820996492,16.946317672729492,6542600,0.0,0.0,94.88705016273867,95.04859908462383,94.07927263285403,94.77934265136719,2909647,0.0,0.0,27.565669532273226,27.763130138879077,26.716583138854055,26.795568466186523,6077100,0.0,0.0,16.50417974030892,16.50417974030892,16.042524232033216,16.119468688964844,2185570,0.0,0.0
1999-03-17 00:00:00-05:00,26.008671729887435,26.06636194444541,25.65291540677992,25.71060562133789,44919600,0.0,0.0,0.27037255044848024,0.2713129215517362,0.255325030736954,0.25626540184020996,366318400,0.0,0.0,16.946321348256326,17.008000406848705,16.43746911486919,16.483728408813477,6938800,0.0,0.0,94.77933532666776,94.77933532666776,92.89451574918898,93.43303680419922,2944326,0.0,0.0,26.716584602921284,26.775823149712682,26.005722041424487,26.025468826293945,5201850,0.0,0.0,16.119466900173446,16.145112553346053,15.503925354670185,15.670634269714355,6659328,0.0,0.0
1999-03-18 00:00:00-05:00,25.604838260320182,26.547111692355998,25.566378120237086,26.527881622314453,56231200,0.0,0.0,0.25861722337721094,0.26802088700864884,0.2576768771037168,0.26708051562309265,227080000,0.0,0.0,16.48371880395072,16.915471962520055,16.48371880395072,16.8383731842041,8341800,0.0,0.0,93.0560800802264,95.04859908462383,92.94838079896962,94.77934265136719,2784137,0.0,0.0,25.946473272093968,26.756065823336225,25.946473272093968,26.499366760253906,5516700,0.0,0.0,15.568044512986562,15.568044512986562,15.003798941877282,15.106389045715332,6322295,0.0,0.0
1999-03-19 00:00:00-05:00,26.749027330190348,26.787487470133108,26.13366509110617,26.335580825805664,91980400,0.0,0.0,0.2703726099386956,0.27084280814980877,0.24733199355999186,0.2520337998867035,536502400,0.0,0.0,16.83837456173367,16.992572130980314,16.653337478637695,16.653337478637695,8632800,0.0,0.0,96.0179377766878,97.31038681655109,95.85638884805557,96.50260925292969,5828496,0.0,0.0,26.85480247416536,27.091756608326182,25.985969443697964,26.06495475769043,6128850,0.0,0.0,15.208978618696644,15.208978618696644,14.619085542217576,14.670380592346191,5603499,0.0,0.0
1999-03-22 00:00:00-05:00,26.604797541254467,26.9124786114822,26.460572039585216,26.585567474365234,55719200,0.0,0.0,0.25579525959022176,0.26472957805184394,0.2478021662472411,0.26378920674324036,593611200,0.0,0.0,16.65333523314415,16.869211800981205,16.591656213762136,16.699594497680664,5739800,0.0,0.0,95.85636763426477,96.3410307731317,95.1024398803711,95.1024398803711,2346071,0.0,0.0,26.104444887861973,26.22292194757665,25.729268737309802,25.867490768432617,3279600,0.0,0.0,14.785795077209567,14.914032707926369,14.670381209564445,14.862737655639648,2913456,0.0,0.0
1999-03-23 00:00:00-05:00,26.566330813466944,26.787476527802717,25.575982614485007,25.62405776977539,69581200,0.0,0.0,0.259087410666659,0.259087410666659,0.24639163158078928,0.2482723742723465,415553600,0.0,0.0,16.406621813547904,16.406621813547904,15.990288365271784,16.252424240112305,12744000,0.0,0.0,95.26396729637864,95.26396729637864,91.38663047409362,91.81744384765625,3321045,0.0,0.0,25.275114398677452,25.41333828644642,24.959176666372812,25.136892318725586,4675650,0.0,0.0,14.888388053613538,14.965330646885123,14.580617680527192,14.69603157043457,2880446,0.0,0.0
1999-03-24 00:00:00-05:00,25.691377113509354,26.431734912064826,25.095244860127025,26.345199584960938,82634400,0.0,0.0,0.2501530276929406,0.2539144869992602,0.24451085128948838,0.2534443140029907,400153600,0.0,0.0,16.2524264501568,16.32952524735868,15.959451020789647,16.12906837463379,6156600,0.0,0.0,91.81746967637311,92.3559906598704,91.11739157481533,91.9790267944336,2584697,0.0,0.0,25.15663741442363,25.354099853897697,24.959176782766676,25.077653884887695,4543050,0.0,0.0,14.696030394379864,14.849915568608324,14.503673926594288,14.644735336303711,2111418,0.0,0.0
1999-03-25 00:00:00-05:00,26.624032527053053,27.70091647180926,26.537497210063716,27.681686401367188,109447600,0.0,0.0,0.258617213501325,0.26237867378784785,0.25109346423026513,0.25438472628593445,399963200,0.0,0.0,16.129066181363825,16.329523026830106,16.021127879958904,16.252424240112305,5522000,0.0,0.0,92.78676151459558,94.24075844873171,92.67905407534774,93.4868392944336,2765920,0.0,0.0,25.57129073312173,26.025453869391605,25.512052220374873,25.749006271362305,5166000,0.0,0.0,14.74732790281008,14.798622969409205,14.413909969915757,14.542147636413574,3621010,0.0,0.0
1999-03-26 00:00:00-05:00,27.527836985671726,27.748982724641497,27.037470347086586,27.402841567993164,94687600,0.0,0.0,0.2539144640900842,0.2543846370439329,0.24827228819569164,0.2501530051231384,253836800,0.0,0.0,16.113651275634766,16.113651275634766,15.743576987964685,16.113651275634766,7042800,0.0,0.0,93.64843613285234,93.80999325951909,92.40984521192956,92.8945083618164,1910573,0.0,0.0,25.433090209960938,25.72928302371119,25.27511950408249,25.433090209960938,2936250,0.0,0.0,14.413908298131028,14.593441010405025,14.336966643266042,14.426732063293457,2874706,0.0,0.0
1999-03-29 00:00:00-05:00,27.729762202509363,28.49896503753043,27.037479650990406,28.42204475402832,79777000,0.0,2.0,0.25203380958534444,0.2666103313716784,0.25156363646819835,0.2661401331424713,568870400,0.0,0.0,16.113648718095448,16.745858859188186,15.944031363168126,15.990290641784668,7931400,0.0,0.0,93.0560839667043,96.82572357042427,93.0560839667043,96.50260925292969,3191967,0.0,0.0,25.63053645959104,26.18343000344575,25.610791488328815,25.9859676361084,4251300,0.0,0.0,14.234382935543014,14.708862491542456,14.221559163759245,14.631919860839844,2463999,0.0,0.0
1999-03-30 00:00:00-05:00,28.729724061104562,28.768184200409923,28.383582807356316,28.614343643188477,67502400,0.0,0.0,0.26331900606638253,0.27366386785141616,0.26331900606638253,0.26990240812301636,554523200,0.0,0.0,15.651059513506683,15.651059513506683,15.142207332279371,15.6048002243042,21393400,0.0,0.0,96.28718544180681,98.06429741386332,95.31785089067476,97.63348388671875,3184768,0.0,0.0,25.689790322420823,26.143953857590706,25.689790322420823,25.887252807617188,3074550,0.0,0.0,14.56778932815423,14.593436851169358,14.362609144033224,14.413904190063477,2413528,0.0,0.0
1999-03-31 00:00:00-05:00,29.075869572212508,29.114329717149296,27.422083339930577,27.575923919677734,58752600,0.0,0.0,0.2736639164292542,0.2793060944673632,0.26990245603316093,0.2703726291656494,422352000,0.0,0.0,15.573958544527198,15.573958544527198,15.003427389925706,15.142205238342285,13089800,0.0,0.0,98.22586750135562,98.38742465287476,95.10245667236819,95.31786346435547,3397165,0.0,0.0,26.064957297892065,26.459880290709087,25.591048983384937,25.70952606201172,3232650,0.0,0.0,14.516495704650879,14.644733332293002,14.375434314244542,14.516495704650879,2512796,0.0,0.0
1999-04-01 00:00:00-05:00,28.0758931937446,28.57587485335923,27.773019688401124,28.518184661865234,41106000,0.0,0.0,0.2713129222393036,0.27601475265544445,0.2689611532213794,0.2713129222393036,262057600,0.0,0.0,15.142207676814154,15.219306493905876,14.818392645028922,15.034269332885742,9611200,0.0,0.0,95.64093834582448,96.87952894675395,95.26397455769614,96.17945098876953,2510080,0.0,0.0,25.680949513561625,25.700794476055577,24.946640476998386,25.204641342163086,4103250,0.273333,0.0,14.567797200428073,14.978157790424337,14.542149663553307,14.926862716674805,2519733,0.0,0.0
1999-04-05 00:00:00-04:00,29.018171434735216,29.23450969095839,28.768180560877322,29.210472106933594,39848600,0.0,0.0,0.27084277062611745,0.2849490665740064,0.27084277062611745,0.27883586287498474,460936000,0.0,0.0,15.034269867849742,15.095948923717845,14.833812936278413,14.926331520080566,8302400,0.0,0.0,96.93335963877244,98.92587742691916,96.87951003101435,98.76432037353516,2458749,0.0,0.0,25.383259665926534,25.422951412200927,24.867257879501057,25.006181716918945,4808850,0.0,0.0,15.05509485737752,15.119213675954247,14.772972055639924,14.97815227508545,3305026,0.0,0.0
1999-04-06 00:00:00-04:00,29.287396832082756,29.42200732310349,28.691264657562357,28.941255569458008,39674800,0.0,0.0,0.2769551292160301,0.2882403622029185,0.2769551292160301,0.2858894467353821,628588800,0.0,0.0,14.926326444779319,14.9880054796751,14.710449822644081,14.756709098815918,10912000,0.0,0.0,98.11814704722798,98.4412613076432,96.71799896895136,97.63348388671875,2911337,0.0,0.0,25.1847847447509,25.522168962309706,25.085554520050252,25.16493797302246,5411550,0.0,0.0,14.824268781553977,14.875563842197549,14.683207364784154,14.760149955749512,1970530,0.0,0.0
1999-04-07 00:00:00-04:00,29.19124093537992,29.22970106836461,28.0758970788239,28.71048927307129,46910200,0.0,0.0,0.28635966000893165,0.28777022957724163,0.273663906092621,0.2793060839176178,411812800,0.0,0.0,14.72586382990298,14.72586382990298,14.2170119907545,14.540826797485352,15249200,0.0,0.0,98.33354774681511,98.65666198730469,96.17947201381523,98.65666198730469,2776938,0.0,0.0,25.522181556592308,26.951106218864446,25.442798064447192,26.79233741760254,5273850,0.0,0.0,14.696038719758688,14.721686263326225,14.46521082765085,14.631919860839844,1799741,0.0,0.0
1999-04-08 00:00:00-04:00,28.6912575852217,29.114319024145882,27.998975230618495,29.095088958740234,38637000,0.0,0.0,0.2774253189563751,0.2788358631716728,0.27084277091430065,0.2774253189563751,296408000,0.0,0.0,14.540834866510036,15.111366033064511,14.540834866510036,15.018847465515137,13011600,0.0,0.0,97.9027420362825,98.65666983733888,96.87955783346904,98.11814880371094,3052372,0.0,0.0,27.268632691137988,28.22124868034805,27.090017193161103,27.903709411621094,7461000,0.0,0.0,14.542146673558152,14.875564584376418,14.465204078753937,14.708855628967285,2165478,0.0,0.0
1999-04-09 00:00:00-04:00,28.998937606811523,29.22969838352355,28.614336312291478,28.998937606811523,31816800,0.0,0.0,0.2727235064148772,0.28024642614127515,0.27037259086137055,0.27648496627807617,268542400,0.0,0.0,15.018848978442911,15.157626843746797,14.75671301064668,14.988009452819824,8467400,0.0,0.0,98.11810537040606,98.6027765551591,96.34099415319851,96.66410827636719,2741256,0.0,0.0,27.66556186361218,27.784638890022233,27.149562021492354,27.169408798217773,4744800,0.0,0.0,14.619086924450205,14.721677034407314,14.452377995769902,14.606263160705566,1995406,0.0,0.0
1999-04-12 00:00:00-04:00,28.19128211082951,28.806644339715284,28.114361832218787,28.614343643188477,37858800,0.0,0.0,0.26331897663417114,0.27742529657088494,0.26237860552916586,0.2727234661579132,395819200,0.0,0.0,14.988006383722478,15.296401576803188,14.756709988911947,15.265562057495117,9582000,0.0,0.0,95.31787814006934,100.37995910644533,95.31787814006934,100.37995910644531,3627653,0.0,0.0,27.070181792414484,27.725105560109768,27.070181792414484,27.586183547973633,4117500,0.0,0.0,14.388261129345192,14.593441377099682,14.375437363860536,14.567793846130371,2023154,0.0,0.0
1999-04-13 00:00:00-04:00,28.652796606415684,28.652796606415684,27.44130252171489,27.729753494262695,46746800,0.0,0.0,0.27319361779147516,0.27695507680530695,0.2595574970295946,0.2604978680610657,412384000,0.0,0.0,15.543109980410907,15.974863035422322,15.543109980410907,15.620208740234375,11245000,0.0,0.0,98.22581251954199,101.1876645391162,98.22581251954199,100.75685119628906,4061587,0.0,0.0,28.22126136419599,28.2411081452148,27.248798165820357,27.744953155517578,4812450,0.0,0.0,14.619085382160142,14.978150729129208,14.567790332593132,14.952503204345703,2614217,0.0,0.0
1999-04-14 00:00:00-04:00,27.94130089189288,28.037451273489207,26.4221248626709,26.4221248626709,52944000,0.0,0.0,0.26519975459225137,0.2788359046618207,0.26331903706269355,0.2673155963420868,681027200,0.0,0.0,15.620214866299936,15.72815317238493,15.419758012142088,15.651054382324219,8003000,0.0,0.0,100.70300215301337,100.8645592282143,98.22582110030199,98.27967071533203,3098069,0.0,0.0,27.943396282517146,28.578472851334453,27.14954920876773,27.42739486694336,4721400,0.0,0.0,14.901207050290429,15.721927782530162,14.798616958760462,15.439805030822754,6096490,0.0,0.0
1999-04-15 00:00:00-04:00,26.864405906988434,27.652838721724674,25.806752131122746,27.345157623291016,72594600,0.0,0.0,0.26614016155385317,0.2722533920997385,0.2581470670367127,0.26896125078201294,1734476800,0.0,0.0,15.651056975242229,15.913192904876828,15.651056975242229,15.851513862609863,8768000,0.0,0.0,97.79499209211416,98.06424835434777,94.94083949995618,96.93335723876953,4119678,0.0,0.0,27.367869297587045,27.943409469883125,26.970946481877274,27.169408798217773,5361600,0.0,0.0,15.644991579519255,16.401592876289502,15.606520279542309,16.26053237915039,7916085,0.0,0.0
1999-04-16 00:00:00-04:00,27.402856442835425,27.42208651753215,26.42212263330237,26.652883529663086,44774000,0.0,0.0,0.2699022892990862,0.27131283293724,0.26519960662097,0.26661017537117004,502219200,0.0,0.0,15.851510887254884,16.22158507139313,15.66647379518576,16.206165313720703,9169600,0.0,0.0,96.28718253268308,96.66414641507376,94.72547737138265,95.85636901855469,3195284,0.0,0.0,27.248796916993644,27.76479866406104,26.911412556966145,27.328182220458984,3631050,0.0,0.0,16.517007086304762,16.517007086304762,16.209236698154267,16.401592254638672,5403289,0.0,0.0
1999-04-19 00:00:00-04:00,26.72978493902418,27.114386161168415,24.729858583874172,24.92215919494629,75389000,0.0,0.0,0.2684910425278802,0.270842812091532,0.25203380355468896,0.2548549175262451,921816000,0.0,0.0,16.20617443374766,16.545409293445516,15.805260508650191,16.021137237548828,12480200,0.0,0.0,95.85633573397864,96.61025500686026,86.59380724591598,90.2557373046875,6314198,0.0,0.0,28.340334256332977,28.93571942978535,26.69310254877186,26.990795135498047,7036650,0.0,0.0,16.606773586394734,17.44031937760199,16.555478518388732,17.286434173583984,9015448,0.0,0.0
1999-04-20 00:00:00-04:00,25.306769722386413,25.845211631373356,24.614487267974624,25.575990676879883,108459400,0.0,0.0,0.25485485774135325,0.2614382590498876,0.2520337444315853,0.25626540184020996,523857600,0.0,0.0,16.021137252164525,16.159915149440256,15.697322158521162,16.098236083984375,6711400,0.0,0.0,90.04037833800356,94.4023803681967,89.50185723189773,94.18697357177734,4738528,0.0,0.0,26.990779815730846,27.5067794008549,25.442779243388365,26.355701446533203,11746500,0.0,0.0,17.247957183742088,17.38901951799815,16.696536290733,16.747831344604492,5437016,0.0,0.0
1999-04-21 00:00:00-04:00,25.268314727922768,25.38369516047036,24.614492276819743,25.229854583740234,92732800,0.0,0.0,0.2557952205117936,0.2586171627044678,0.2520337609640861,0.2586171627044678,351400000,0.0,0.0,16.15991007675185,16.807540060743815,16.15991007675185,16.66876220703125,13177000,0.0,0.0,94.07926144406723,97.84889221191406,93.48689077726111,97.84889221191406,3742334,0.0,0.0,26.058008941316064,26.91139447501536,25.700778041205243,26.494625091552734,5737200,0.0,0.0,16.799138636801164,16.978671456142678,16.491368089358566,16.95302391052246,2503228,0.0,0.0
1999-04-22 00:00:00-04:00,26.152898972309888,26.229819263404917,25.6529170801922,26.133668899536133,55096400,0.0,0.0,0.2637890456879652,0.2755444457861289,0.2637890456879652,0.273663729429245,740174400,0.0,0.0,16.66876168537857,16.745860490583834,16.34494670351645,16.406625747680664,9231800,0.0,0.0,98.97977658847637,98.97977658847637,96.12562273405291,97.57962036132812,3108460,0.0,0.0,25.958794797696154,27.22895050048828,25.958794797696154,27.22895050048828,5237250,0.0,0.0,16.92736760383876,16.92736760383876,16.28617929519189,16.401592254638672,2492464,0.0,0.0
1999-04-23 00:00:00-04:00,26.152890227561777,26.76825235056323,25.537528104560323,26.4605712890625,56592000,0.0,0.0,0.27272340545052115,0.2967043825693606,0.27272340545052115,0.2948228120803833,1046841600,0.0,0.0,16.406625747680664,16.71502096850173,16.283267659352237,16.406625747680664,5469600,0.0,0.0,96.82567920887767,98.54893283235131,96.71797174235493,97.2564926147461,2289670,0.0,0.0,26.871705012507135,27.308319382397855,26.81216652416109,27.030473709106445,4390800,0.0,0.0,16.49135793376886,16.824775821508663,16.478533232746226,16.58112335205078,2128162,0.0,0.0
1999-04-26 00:00:00-04:00,26.825955821709197,27.364397945729166,26.691345290704206,27.075946807861328,48349800,0.0,0.0,0.29717467154390864,0.3103406214752597,0.29529307536689087,0.30798885226249695,927931200,0.0,0.0,16.406622050194766,16.62249865611838,16.11364665644129,16.560819625854492,4614600,0.0,0.0,97.47192207103484,97.79503631591797,95.8563673068457,97.79503631591797,2365790,0.0,0.0,26.851859253769017,26.87170602295415,26.07785887616592,26.23662757873535,2694900,0.0,0.0,16.581124530952305,17.029957270930858,16.529829467653002,16.799129486083984,2091565,0.0,0.0
